,종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,항목명,당기
76806,[024720],한국콜마홀딩스,유가증권시장상장법인,649,기타 금융업,12,2019-12-31,사업보고서,KRW,entity00203290_udf_BS_2019116184426108_CurrentAssets,파생금융자산,737461300.0
76847,[024720],한국콜마홀딩스,유가증권시장상장법인,649,기타 금융업,12,2019-12-31,사업보고서,KRW,entity00203290_udf_BS_2020123101110654_OtherComprehensiveIncomeLossAccumulatedAmount,매도가능금융자산평가손익,
76908,[161390],한국타이어앤테크놀로지,유가증권시장상장법인,221,고무제품 제조업,12,2019-12-31,사업보고서,KRW,entity00937324_udf_BS_2018514151147263_NoncurrentAssets,기타포괄손익-공정가치금융자산,40314270000.0
76909,[161390],한국타이어앤테크놀로지,유가증권시장상장법인,221,고무제품 제조업,12,2019-12-31,사업보고서,KRW,entity00937324_udf_BS_201932621493061_NoncurrentAssets,당기손익-공정가치금융자산,8140000000.0
76952,[053590],한국테크놀로지,코스닥시장상장법인,292,특수 목적용 기계 제조업,12,2019-12-31,사업보고서,KRW,entity00355548_udf_BS_2019514194213699_AssetsAbstract,매각예정비유동자산,
76953,[053590],한국테크놀로지,코스닥시장상장법인,292,특수 목적용 기계 제조업,12,2019-12-31,사업보고서,KRW,entity00355548_udf_BS_2019514194249564_udf_BS_2019514194213699_AssetsAbstract,매각예정비유동자산,
76997,[000240],한국테크놀로지그룹,유가증권시장상장법인,649,기타 금융업,12,2019-12-31,사업보고서,KRW,entity00160047_udf_BS_20171113164931197_CurrentAssets,기타채권,7632886000.0
77012,[000240],한국테크놀로지그룹,유가증권시장상장법인,649,기타 금융업,12,2019-12-31,사업보고서,KRW,entity00160047_udf_BS_20171113172817865_NoncurrentAssets,순확정급여자산,606988600.0
77018,[000240],한국테크놀로지그룹,유가증권시장상장법인,649,기타 금융업,12,2019-12-31,사업보고서,KRW,entity00160047_udf_BS_2017111317142223_CurrentLiabilities,기타채무,39522060000.0
77025,[000240],한국테크놀로지그룹,유가증권시장상장법인,649,기타 금융업,12,2019-12-31,사업보고서,KRW,entity00160047_udf_BS_20171113174730839_NoncurrentLiabilities,순확정급여부채,4944920600.0
77067,[010100],한국프랜지공업,유가증권시장상장법인,303,자동차 신품 부품 제조업,12,2019-12-31,사업보고서,KRW,entity00160418_udf_BS_2019111313413484_NoncurrentLiabilities,순확정급여부채,6812316700.0
77068,[010100],한국프랜지공업,유가증권시장상장법인,303,자동차 신품 부품 제조업,12,2019-12-31,사업보고서,KRW,entity00160418_udf_BS_2019118151440173_NoncurrentLiabilities,기타충당부채,2269584400.0
77086,[047810],한국항공우주,유가증권시장상장법인,313,"항공기, 우주선 및 부품 제조업",12,2019-12-31,사업보고서,KRW,entity00309503_udf_BS_202032012483827_CurrentAssets,당기손익-공정가치측정금융상품,1003019700.0
77094,[047810],한국항공우주,유가증권시장상장법인,313,"항공기, 우주선 및 부품 제조업",12,2019-12-31,사업보고서,KRW,entity00309503_udf_BS_201851216220729_NoncurrentAssets,당기손익-공정가치측정금융상품,39747445000.0
77095,[047810],한국항공우주,유가증권시장상장법인,313,"항공기, 우주선 및 부품 제조업",12,2019-12-31,사업보고서,KRW,entity00309503_udf_BS_202032014413641_NoncurrentAssets,장기매도가능금융자산,
77101,[047810],한국항공우주,유가증권시장상장법인,313,"항공기, 우주선 및 부품 제조업",12,2019-12-31,사업보고서,KRW,entity00309503_udf_BS_20191110171238644_NoncurrentAssets,기타자산,137866670000.0
77114,[047810],한국항공우주,유가증권시장상장법인,313,"항공기, 우주선 및 부품 제조업",12,2019-12-31,사업보고서,KRW,entity00309503_udf_BS_2020320124949259_CurrentLiabilities,파생금융부채,641459840.0
77142,[123690],한국화장품,유가증권시장상장법인,464,생활용품 도매업,12,2019-12-31,사업보고서,KRW,entity00823429_udf_BS_20198116613910_AssetsAbstract,매각예정자산,4575460000.0
77242,[002390],한독,유가증권시장상장법인,212,의약품 제조업,12,2019-12-31,사업보고서,KRW,entity00161046_udf_BS_2017119171016332_NoncurrentAssets,장기기타금융자산,5000000.0
77246,[002390],한독,유가증권시장상장법인,212,의약품 제조업,12,2019-12-31,사업보고서,KRW,entity00161046_udf_BS_2018511113033279_NoncurrentAssets,기타포괄손익-공정가치금융자산,20172396.0
77249,[002390],한독,유가증권시장상장법인,212,의약품 제조업,12,2019-12-31,사업보고서,KRW,entity00161046_udf_BS_2017119165432659_NoncurrentAssets,무형자산,96415810000.0
77257,[002390],한독,유가증권시장상장법인,212,의약품 제조업,12,2019-12-31,사업보고서,KRW,entity00161046_udf_BS_2019326143432370_CurrentLiabilities,기타금융부채,10506295000.0
77260,[002390],한독,유가증권시장상장법인,212,의약품 제조업,12,2019-12-31,사업보고서,KRW,entity00161046_udf_BS_201711916493735_CurrentLiabilities,기타충당부채,8217522000.0
77265,[002390],한독,유가증권시장상장법인,212,의약품 제조업,12,2019-12-31,사업보고서,KRW,entity00161046_udf_BS_201711917341775_NoncurrentLiabilities,장기기타금융부채,1247998100.0
77269,[002390],한독,유가증권시장상장법인,212,의약품 제조업,12,2019-12-31,사업보고서,KRW,entity00161046_udf_BS_201711917418754_NoncurrentLiabilities,장기기타충당부채,2919839500.0
77270,[002390],한독,유가증권시장상장법인,212,의약품 제조업,12,2019-12-31,사업보고서,KRW,entity00161046_udf_BS_2017111091248726_NoncurrentLiabilities,종업원급여부채,8656623000.0
77287,[014790],한라,유가증권시장상장법인,412,토목 건설업,12,2019-12-31,사업보고서,KRW,entity00161116_udf_BS_201881016316141_TradeAndOtherCurrentReceivables,기타채권,271738370000.0
77296,[014790],한라,유가증권시장상장법인,412,토목 건설업,12,2019-12-31,사업보고서,KRW,entity00161116_udf_BS_2020311214351269_LongTermTradeAndOtherNonCurrentReceivablesGross,기타비유동채권,74672505000.0
77304,[014790],한라,유가증권시장상장법인,412,토목 건설업,12,2019-12-31,사업보고서,KRW,entity00161116_udf_BS_2017117154329581_AssetsAbstract,매각예정비유동자산,0.0
77310,[014790],한라,유가증권시장상장법인,412,토목 건설업,12,2019-12-31,사업보고서,KRW,entity00161116_udf_BS_2018810164253830_TradeAndOtherCurrentPayables,기타채무,65169440000.0
77316,[014790],한라,유가증권시장상장법인,412,토목 건설업,12,2019-12-31,사업보고서,KRW,entity00161116_udf_BS_202031121548174_CurrentLiabilities,충당부채,4247755300.0
77320,[014790],한라,유가증권시장상장법인,412,토목 건설업,12,2019-12-31,사업보고서,KRW,entity00161116_udf_BS_2018810164850575_LongTermTradeAndOtherNonCurrentPayables,기타비유동채무,93222810000.0
77394,[060980],한라홀딩스,유가증권시장상장법인,649,기타 금융업,12,2019-12-31,사업보고서,KRW,entity00299002_udf_BS_201932016351465_AssetsAbstract,매각예정비유동자산,0.0
77397,[060980],한라홀딩스,유가증권시장상장법인,649,기타 금융업,12,2019-12-31,사업보고서,KRW,entity00299002_udf_BS_2018111375820367_NoncurrentAssets,당기손익-공정가치금융자산,4095895300.0
77399,[060980],한라홀딩스,유가증권시장상장법인,649,기타 금융업,12,2019-12-31,사업보고서,KRW,entity00299002_udf_BS_2018510202445789_NoncurrentAssets,기타포괄손익-공정가치금융자산,8212084000.0
77420,[060980],한라홀딩스,유가증권시장상장법인,649,기타 금융업,12,2019-12-31,사업보고서,KRW,entity00299002_udf_BS_2019320164131197_LiabilitiesAbstract,매각예정비유동부채,0.0
77446,[222810],한류AI센터,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2019-12-31,사업보고서,KRW,entity01091382_udf_BS_2020513203627639_CurrentAssets,단기기타채권,11076162000.0
77450,[222810],한류AI센터,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2019-12-31,사업보고서,KRW,entity01091382_udf_BS_2020513203926551_CurrentAssets,매각예정자산,23332364000.0
77453,[222810],한류AI센터,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2019-12-31,사업보고서,KRW,entity01091382_udf_BS_2020513205546398_NoncurrentAssets,당기손익-공정가치측정금융자산,15097697000.0
77454,[222810],한류AI센터,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2019-12-31,사업보고서,KRW,entity01091382_udf_BS_2020513205619822_NoncurrentAssets,장기기타채권,458869920.0
77464,[222810],한류AI센터,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2019-12-31,사업보고서,KRW,entity01091382_udf_BS_202051321814197_CurrentLiabilities,단기기타채무,9279774000.0
77466,[222810],한류AI센터,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2019-12-31,사업보고서,KRW,entity01091382_udf_BS_202051321943164_CurrentLiabilities,유동성장기부채,
77470,[222810],한류AI센터,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2019-12-31,사업보고서,KRW,entity01091382_udf_BS_2020513211441156_CurrentLiabilities,파생상품부채,4435767300.0
77471,[222810],한류AI센터,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2019-12-31,사업보고서,KRW,entity01091382_udf_BS_2020513211525203_CurrentLiabilities,리스부채,297623870.0
77474,[222810],한류AI센터,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2019-12-31,사업보고서,KRW,entity01091382_udf_BS_2020513211727262_NoncurrentLiabilities,장기기타채무,223000000.0
77477,[222810],한류AI센터,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2019-12-31,사업보고서,KRW,entity01091382_udf_BS_2020513211952260_NoncurrentLiabilities,파생상품부채,944653800.0
77478,[222810],한류AI센터,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2019-12-31,사업보고서,KRW,entity01091382_udf_BS_2020513212022131_NoncurrentLiabilities,리스부채,359238000.0
77483,[222810],한류AI센터,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2019-12-31,사업보고서,KRW,entity01091382_udf_BS_202051321232914_EquityAttributableToOwnersOfParent,기타불입자본,18256345000.0
77485,[222810],한류AI센터,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2019-12-31,사업보고서,KRW,entity01091382_udf_BS_2020513212528154_EquityAttributableToOwnersOfParent,매각예정자산과관련하여자본으로직접인식된금액,4706747400.0
77523,[039670],한류타임즈,코스닥시장상장법인,581,"서적, 잡지 및 기타 인쇄물 출판업",3,2019-03-31,사업보고서,KRW,entity00298687_udf_BS_201962611117571_EquityAttributableToOwnersOfParent,기타불입자본,120247430000.0
77535,[053690],한미글로벌,유가증권시장상장법인,721,"건축기술, 엔지니어링 및 관련 기술 서비스업",12,2019-12-31,사업보고서,KRW,entity00413523_udf_BS_20171171878647_CurrentAssets,기타수취채권,1763025800.0
77600,[042700],한미반도체,유가증권시장상장법인,292,특수 목적용 기계 제조업,12,2019-12-31,사업보고서,KRW,entity00161383_udf_BS_2020323153318226_CurrentAssets,미수법인세환급액,0.0
77650,[008930],한미사이언스,유가증권시장상장법인,649,기타 금융업,12,2019-12-31,사업보고서,KRW,entity00161426_udf_BS_2020317183119674_NoncurrentAssets,매출채권및기타상각후원가측정금융자산,1469716400.0
77682,[008930],한미사이언스,유가증권시장상장법인,649,기타 금융업,12,2019-12-31,사업보고서,KRW,entity00161426_udf_BS_2020317184852290_EquityAttributableToOwnersOfParent,기타불입자본,272796700000.0
77696,[128940],한미약품,유가증권시장상장법인,212,의약품 제조업,12,2019-12-31,사업보고서,KRW,entity00828497_udf_BS_2020318191751613_CurrentAssets,당기손익인식금융자산,
77698,[128940],한미약품,유가증권시장상장법인,212,의약품 제조업,12,2019-12-31,사업보고서,KRW,entity00828497_udf_BS_2020318183749187_NoncurrentAssets,당기손익-공정가치금융자산,20284205000.0
77699,[128940],한미약품,유가증권시장상장법인,212,의약품 제조업,12,2019-12-31,사업보고서,KRW,entity00828497_udf_BS_2020318183851947_NoncurrentAssets,기타포괄손익-공정가치금융자산,46553006000.0
77734,[128940],한미약품,유가증권시장상장법인,212,의약품 제조업,12,2019-12-31,사업보고서,KRW,entity00828497_udf_BS_202031818478459_EquityAttributableToOwnersOfParent,기타불입자본,389154540000.0
77802,[009240],한샘,유가증권시장상장법인,464,생활용품 도매업,12,2019-12-31,사업보고서,KRW,entity00161693_udf_BS_202032514205745_AssetsAbstract,매각예정비유동자산,
77833,[009240],한샘,유가증권시장상장법인,464,생활용품 도매업,12,2019-12-31,사업보고서,KRW,entity00161693_udf_BS_2019813214632382_EquityAbstract,이익잉여금,694459040000.0
77834,[009240],한샘,유가증권시장상장법인,464,생활용품 도매업,12,2019-12-31,사업보고서,KRW,entity00161693_udf_BS_2020325131351451_EquityAbstract,지배기업소유주지분,593397900000.0
77842,[020000],한섬,유가증권시장상장법인,141,봉제의복 제조업,12,2019-12-31,사업보고서,KRW,entity00188089_udf_BS_201711921542667_CurrentAssets,당기손익-공정가치금융자산,30000000000.0
77843,[020000],한섬,유가증권시장상장법인,141,봉제의복 제조업,12,2019-12-31,사업보고서,KRW,entity00188089_udf_BS_202032511513297_CurrentAssets,유동성매도가능금융자산,
77846,[020000],한섬,유가증권시장상장법인,141,봉제의복 제조업,12,2019-12-31,사업보고서,KRW,entity00188089_udf_BS_2017119215520526_CurrentAssets,기타금융자산,49274642000.0
77851,[020000],한섬,유가증권시장상장법인,141,봉제의복 제조업,12,2019-12-31,사업보고서,KRW,entity00188089_udf_BS_2018514102527335_NoncurrentAssets,기타포괄손익-공정가치금융자산,45917192000.0
77852,[020000],한섬,유가증권시장상장법인,141,봉제의복 제조업,12,2019-12-31,사업보고서,KRW,entity00188089_udf_BS_202032511733951_NoncurrentAssets,비유동성매도가능금융자산,
77853,[020000],한섬,유가증권시장상장법인,141,봉제의복 제조업,12,2019-12-31,사업보고서,KRW,entity00188089_udf_BS_201711922043457_NoncurrentAssets,기타금융자산,15884905000.0
